日期,时间,时间戳,币种,基准价格(00:00),当前价格,涨跌幅(%)
2026-01-03,13:00:00,1767445200,TON,1.70200000,1.70200000,0.0000
2026-01-03,13:00:00,1767445200,TRX,0.30840000,0.30840000,0.0000
2026-01-03,13:00:00,1767445200,UNI,5.32200000,5.32200000,0.0000
2026-01-03,13:00:00,1767445200,XLM,0.22559000,0.22559000,0.0000
2026-01-03,13:00:00,1767445200,XRP,2.06410000,2.06410000,0.0000
2026-01-03,13:30:00,1767447000,AAVE,172.87000000,172.87000000,0.0000
2026-01-03,13:30:00,1767447000,APT,1.79200000,1.79200000,0.0000
2026-01-03,13:30:00,1767447000,BCH,599.50000000,599.50000000,0.0000
2026-01-03,13:30:00,1767447000,BNB,934.70000000,934.70000000,0.0000
2026-01-03,13:30:00,1767447000,BTC,95392.80000000,95392.80000000,0.0000
2026-01-03,13:30:00,1767447000,CFX,0.07664000,0.07664000,0.0000
2026-01-03,13:30:00,1767447000,CRO,0.10161000,0.10161000,0.0000
2026-01-03,13:30:00,1767447000,CRV,0.42790000,0.42790000,0.0000
2026-01-03,13:30:00,1767447000,DOGE,0.13801000,0.13801000,0.0000
2026-01-03,13:30:00,1767447000,DOT,2.12800000,2.12800000,0.0000
2026-01-03,13:30:00,1767447000,ETC,12.54000000,12.54000000,0.0000
2026-01-03,13:30:00,1767447000,ETH,3300.78000000,3300.78000000,0.0000
2026-01-03,13:30:00,1767447000,FIL,1.53300000,1.53300000,0.0000
2026-01-03,13:30:00,1767447000,HBAR,0.11693000,0.11693000,0.0000
2026-01-03,13:30:00,1767447000,LDO,0.61370000,0.61370000,0.0000
2026-01-03,13:30:00,1767447000,LINK,13.72800000,13.72800000,0.0000
2026-01-03,13:30:00,1767447000,LTC,72.83000000,72.83000000,0.0000
2026-01-03,13:30:00,1767447000,NEAR,1.72800000,1.72800000,0.0000
2026-01-03,13:30:00,1767447000,SOL,143.04000000,143.04000000,0.0000
2026-01-03,13:30:00,1767447000,STX,0.36380000,0.36380000,0.0000
2026-01-03,13:30:00,1767447000,SUI,1.78100000,1.78100000,0.0000
2026-01-03,13:30:00,1767447000,TAO,274.30000000,274.30000000,0.0000
2026-01-03,13:30:00,1767447000,TON,1.70200000,1.70200000,0.0000
2026-01-03,13:30:00,1767447000,TRX,0.30840000,0.30840000,0.0000
2026-01-03,13:30:00,1767447000,UNI,5.32200000,5.32200000,0.0000
2026-01-03,13:30:00,1767447000,XLM,0.22559000,0.22559000,0.0000
2026-01-03,13:30:00,1767447000,XRP,2.06410000,2.06410000,0.0000
2026-01-03,14:00:00,1767448800,AAVE,172.87000000,172.87000000,0.0000
2026-01-03,14:00:00,1767448800,APT,1.79200000,1.79200000,0.0000
2026-01-03,14:00:00,1767448800,BCH,599.50000000,599.50000000,0.0000
2026-01-03,14:00:00,1767448800,BNB,934.70000000,934.70000000,0.0000
2026-01-03,14:00:00,1767448800,BTC,95392.80000000,95392.80000000,0.0000
2026-01-03,14:00:00,1767448800,CFX,0.07664000,0.07664000,0.0000
2026-01-03,14:00:00,1767448800,CRO,0.10161000,0.10161000,0.0000
2026-01-03,14:00:00,1767448800,CRV,0.42790000,0.42790000,0.0000
2026-01-03,14:00:00,1767448800,DOGE,0.13801000,0.13801000,0.0000
2026-01-03,14:00:00,1767448800,DOT,2.12800000,2.12800000,0.0000
2026-01-03,14:00:00,1767448800,ETC,12.54000000,12.54000000,0.0000
2026-01-03,14:00:00,1767448800,ETH,3300.78000000,3300.78000000,0.0000
2026-01-03,14:00:00,1767448800,FIL,1.53300000,1.53300000,0.0000
2026-01-03,14:00:00,1767448800,HBAR,0.11693000,0.11693000,0.0000
2026-01-03,14:00:00,1767448800,LDO,0.61370000,0.61370000,0.0000
2026-01-03,14:00:00,1767448800,LINK,13.72800000,13.72800000,0.0000
2026-01-03,14:00:00,1767448800,LTC,72.83000000,72.83000000,0.0000
2026-01-03,14:00:00,1767448800,NEAR,1.72800000,1.72800000,0.0000
2026-01-03,14:00:00,1767448800,SOL,143.04000000,143.04000000,0.0000
2026-01-03,14:00:00,1767448800,STX,0.36380000,0.36380000,0.0000
2026-01-03,14:00:00,1767448800,SUI,1.78100000,1.78100000,0.0000
2026-01-03,14:00:00,1767448800,TAO,274.30000000,274.30000000,0.0000
2026-01-03,14:00:00,1767448800,TON,1.70200000,1.70200000,0.0000
2026-01-03,14:00:00,1767448800,TRX,0.30840000,0.30840000,0.0000
2026-01-03,14:00:00,1767448800,UNI,5.32200000,5.32200000,0.0000
2026-01-03,14:00:00,1767448800,XLM,0.22559000,0.22559000,0.0000
2026-01-03,14:00:00,1767448800,XRP,2.06410000,2.06410000,0.0000
2026-01-03,14:30:00,1767450600,AAVE,172.87000000,172.87000000,0.0000
2026-01-03,14:30:00,1767450600,APT,1.79200000,1.79200000,0.0000
2026-01-03,14:30:00,1767450600,BCH,599.50000000,599.50000000,0.0000
2026-01-03,14:30:00,1767450600,BNB,934.70000000,934.70000000,0.0000
2026-01-03,14:30:00,1767450600,BTC,95392.80000000,95392.80000000,0.0000
2026-01-03,14:30:00,1767450600,CFX,0.07664000,0.07664000,0.0000
2026-01-03,14:30:00,1767450600,CRO,0.10161000,0.10161000,0.0000
2026-01-03,14:30:00,1767450600,CRV,0.42790000,0.42790000,0.0000
2026-01-03,14:30:00,1767450600,DOGE,0.13801000,0.13801000,0.0000
2026-01-03,14:30:00,1767450600,DOT,2.12800000,2.12800000,0.0000
2026-01-03,14:30:00,1767450600,ETC,12.54000000,12.54000000,0.0000
2026-01-03,14:30:00,1767450600,ETH,3300.78000000,3300.78000000,0.0000
2026-01-03,14:30:00,1767450600,FIL,1.53300000,1.53300000,0.0000
2026-01-03,14:30:00,1767450600,HBAR,0.11693000,0.11693000,0.0000
2026-01-03,14:30:00,1767450600,LDO,0.61370000,0.61370000,0.0000
2026-01-03,14:30:00,1767450600,LINK,13.72800000,13.72800000,0.0000
2026-01-03,14:30:00,1767450600,LTC,72.83000000,72.83000000,0.0000
2026-01-03,14:30:00,1767450600,NEAR,1.72800000,1.72800000,0.0000
2026-01-03,14:30:00,1767450600,SOL,143.04000000,143.04000000,0.0000
2026-01-03,14:30:00,1767450600,STX,0.36380000,0.36380000,0.0000
2026-01-03,14:30:00,1767450600,SUI,1.78100000,1.78100000,0.0000
2026-01-03,14:30:00,1767450600,TAO,274.30000000,274.30000000,0.0000
2026-01-03,14:30:00,1767450600,TON,1.70200000,1.70200000,0.0000
2026-01-03,14:30:00,1767450600,TRX,0.30840000,0.30840000,0.0000
2026-01-03,14:30:00,1767450600,UNI,5.32200000,5.32200000,0.0000
2026-01-03,14:30:00,1767450600,XLM,0.22559000,0.22559000,0.0000
2026-01-03,14:30:00,1767450600,XRP,2.06410000,2.06410000,0.0000
2026-01-03,15:00:00,1767452400,AAVE,172.87000000,172.87000000,0.0000
2026-01-03,15:00:00,1767452400,APT,1.79200000,1.79200000,0.0000
2026-01-03,15:00:00,1767452400,BCH,599.50000000,599.50000000,0.0000
2026-01-03,15:00:00,1767452400,BNB,934.70000000,934.70000000,0.0000
2026-01-03,15:00:00,1767452400,BTC,95392.80000000,95392.80000000,0.0000
2026-01-03,15:00:00,1767452400,CFX,0.07664000,0.07664000,0.0000
2026-01-03,15:00:00,1767452400,CRO,0.10161000,0.10161000,0.0000
2026-01-03,15:00:00,1767452400,CRV,0.42790000,0.42790000,0.0000
2026-01-03,15:00:00,1767452400,DOGE,0.13801000,0.13801000,0.0000
2026-01-03,15:00:00,1767452400,DOT,2.12800000,2.12800000,0.0000
2026-01-03,15:00:00,1767452400,ETC,12.54000000,12.54000000,0.0000
2026-01-03,15:00:00,1767452400,ETH,3300.78000000,3300.78000000,0.0000
2026-01-03,15:00:00,1767452400,FIL,1.53300000,1.53300000,0.0000
2026-01-03,15:00:00,1767452400,HBAR,0.11693000,0.11693000,0.0000
2026-01-03,15:00:00,1767452400,LDO,0.61370000,0.61370000,0.0000
2026-01-03,15:00:00,1767452400,LINK,13.72800000,13.72800000,0.0000
2026-01-03,15:00:00,1767452400,LTC,72.83000000,72.83000000,0.0000
2026-01-03,15:00:00,1767452400,NEAR,1.72800000,1.72800000,0.0000
2026-01-03,15:00:00,1767452400,SOL,143.04000000,143.04000000,0.0000
2026-01-03,15:00:00,1767452400,STX,0.36380000,0.36380000,0.0000
2026-01-03,15:00:00,1767452400,SUI,1.78100000,1.78100000,0.0000
2026-01-03,15:00:00,1767452400,TAO,274.30000000,274.30000000,0.0000
2026-01-03,15:00:00,1767452400,TON,1.70200000,1.70200000,0.0000
2026-01-03,15:00:00,1767452400,TRX,0.30840000,0.30840000,0.0000
2026-01-03,15:00:00,1767452400,UNI,5.32200000,5.32200000,0.0000
2026-01-03,15:00:00,1767452400,XLM,0.22559000,0.22559000,0.0000
2026-01-03,15:00:00,1767452400,XRP,2.06410000,2.06410000,0.0000
2026-01-03,15:30:00,1767454200,AAVE,172.87000000,172.87000000,0.0000
2026-01-03,15:30:00,1767454200,APT,1.79200000,1.79200000,0.0000
2026-01-03,15:30:00,1767454200,BCH,599.50000000,599.50000000,0.0000
2026-01-03,15:30:00,1767454200,BNB,934.70000000,934.70000000,0.0000
2026-01-03,15:30:00,1767454200,BTC,95392.80000000,95392.80000000,0.0000
2026-01-03,15:30:00,1767454200,CFX,0.07664000,0.07664000,0.0000
2026-01-03,15:30:00,1767454200,CRO,0.10161000,0.10161000,0.0000
2026-01-03,15:30:00,1767454200,CRV,0.42790000,0.42790000,0.0000
2026-01-03,15:30:00,1767454200,DOGE,0.13801000,0.13801000,0.0000
2026-01-03,15:30:00,1767454200,DOT,2.12800000,2.12800000,0.0000
2026-01-03,15:30:00,1767454200,ETC,12.54000000,12.54000000,0.0000
2026-01-03,15:30:00,1767454200,ETH,3300.78000000,3300.78000000,0.0000
2026-01-03,15:30:00,1767454200,FIL,1.53300000,1.53300000,0.0000
2026-01-03,15:30:00,1767454200,HBAR,0.11693000,0.11693000,0.0000
2026-01-03,15:30:00,1767454200,LDO,0.61370000,0.61370000,0.0000
2026-01-03,15:30:00,1767454200,LINK,13.72800000,13.72800000,0.0000
2026-01-03,15:30:00,1767454200,LTC,72.83000000,72.83000000,0.0000
2026-01-03,15:30:00,1767454200,NEAR,1.72800000,1.72800000,0.0000
2026-01-03,15:30:00,1767454200,SOL,143.04000000,143.04000000,0.0000
2026-01-03,15:30:00,1767454200,STX,0.36380000,0.36380000,0.0000
2026-01-03,15:30:00,1767454200,SUI,1.78100000,1.78100000,0.0000
2026-01-03,15:30:00,1767454200,TAO,274.30000000,274.30000000,0.0000
2026-01-03,15:30:00,1767454200,TON,1.70200000,1.70200000,0.0000
2026-01-03,15:30:00,1767454200,TRX,0.30840000,0.30840000,0.0000
2026-01-03,15:30:00,1767454200,UNI,5.32200000,5.32200000,0.0000
2026-01-03,15:30:00,1767454200,XLM,0.22559000,0.22559000,0.0000
2026-01-03,15:30:00,1767454200,XRP,2.06410000,2.06410000,0.0000
2026-01-03,16:00:00,1767456000,AAVE,172.87000000,172.87000000,0.0000
2026-01-03,16:00:00,1767456000,APT,1.79200000,1.79200000,0.0000
2026-01-03,16:00:00,1767456000,BCH,599.50000000,599.50000000,0.0000
2026-01-03,16:00:00,1767456000,BNB,934.70000000,934.70000000,0.0000
2026-01-03,16:00:00,1767456000,BTC,95392.80000000,95392.80000000,0.0000
2026-01-03,16:00:00,1767456000,CFX,0.07664000,0.07664000,0.0000
2026-01-03,16:00:00,1767456000,CRO,0.10161000,0.10161000,0.0000
2026-01-03,16:00:00,1767456000,CRV,0.42790000,0.42790000,0.0000
2026-01-03,16:00:00,1767456000,DOGE,0.13801000,0.13801000,0.0000
2026-01-03,16:00:00,1767456000,DOT,2.12800000,2.12800000,0.0000
2026-01-03,16:00:00,1767456000,ETC,12.54000000,12.54000000,0.0000
2026-01-03,16:00:00,1767456000,ETH,3300.78000000,3300.78000000,0.0000
2026-01-03,16:00:00,1767456000,FIL,1.53300000,1.53300000,0.0000
2026-01-03,16:00:00,1767456000,HBAR,0.11693000,0.11693000,0.0000
2026-01-03,16:00:00,1767456000,LDO,0.61370000,0.61370000,0.0000
2026-01-03,16:00:00,1767456000,LINK,13.72800000,13.72800000,0.0000
2026-01-03,16:00:00,1767456000,LTC,72.83000000,72.83000000,0.0000
2026-01-03,16:00:00,1767456000,NEAR,1.72800000,1.72800000,0.0000
2026-01-03,16:00:00,1767456000,SOL,143.04000000,143.04000000,0.0000
2026-01-03,16:00:00,1767456000,STX,0.36380000,0.36380000,0.0000
2026-01-03,16:00:00,1767456000,SUI,1.78100000,1.78100000,0.0000
2026-01-03,16:00:00,1767456000,TAO,274.30000000,274.30000000,0.0000
2026-01-03,16:00:00,1767456000,TON,1.70200000,1.70200000,0.0000
2026-01-03,16:00:00,1767456000,TRX,0.30840000,0.30840000,0.0000
2026-01-03,16:00:00,1767456000,UNI,5.32200000,5.32200000,0.0000
2026-01-03,16:00:00,1767456000,XLM,0.22559000,0.22559000,0.0000
2026-01-03,16:00:00,1767456000,XRP,2.06410000,2.06410000,0.0000
2026-01-03,16:30:00,1767457800,AAVE,172.87000000,172.87000000,0.0000
2026-01-03,16:30:00,1767457800,APT,1.79200000,1.79200000,0.0000
2026-01-03,16:30:00,1767457800,BCH,599.50000000,599.50000000,0.0000
2026-01-03,16:30:00,1767457800,BNB,934.70000000,934.70000000,0.0000
2026-01-03,16:30:00,1767457800,BTC,95392.80000000,95392.80000000,0.0000
2026-01-03,16:30:00,1767457800,CFX,0.07664000,0.07664000,0.0000
2026-01-03,16:30:00,1767457800,CRO,0.10161000,0.10161000,0.0000
2026-01-03,16:30:00,1767457800,CRV,0.42790000,0.42790000,0.0000
2026-01-03,16:30:00,1767457800,DOGE,0.13801000,0.13801000,0.0000
2026-01-03,16:30:00,1767457800,DOT,2.12800000,2.12800000,0.0000
2026-01-03,16:30:00,1767457800,ETC,12.54000000,12.54000000,0.0000
2026-01-03,16:30:00,1767457800,ETH,3300.78000000,3300.78000000,0.0000
2026-01-03,16:30:00,1767457800,FIL,1.53300000,1.53300000,0.0000
2026-01-03,16:30:00,1767457800,HBAR,0.11693000,0.11693000,0.0000
2026-01-03,16:30:00,1767457800,LDO,0.61370000,0.61370000,0.0000
2026-01-03,16:30:00,1767457800,LINK,13.72800000,13.72800000,0.0000
2026-01-03,16:30:00,1767457800,LTC,72.83000000,72.83000000,0.0000
2026-01-03,16:30:00,1767457800,NEAR,1.72800000,1.72800000,0.0000
2026-01-03,16:30:00,1767457800,SOL,143.04000000,143.04000000,0.0000
2026-01-03,16:30:00,1767457800,STX,0.36380000,0.36380000,0.0000
2026-01-03,16:30:00,1767457800,SUI,1.78100000,1.78100000,0.0000
2026-01-03,16:30:00,1767457800,TAO,274.30000000,274.30000000,0.0000
2026-01-03,16:30:00,1767457800,TON,1.70200000,1.70200000,0.0000
2026-01-03,16:30:00,1767457800,TRX,0.30840000,0.30840000,0.0000
2026-01-03,16:30:00,1767457800,UNI,5.32200000,5.32200000,0.0000
2026-01-03,16:30:00,1767457800,XLM,0.22559000,0.22559000,0.0000
2026-01-03,16:30:00,1767457800,XRP,2.06410000,2.06410000,0.0000
2026-01-03,17:00:00,1767459600,AAVE,172.87000000,172.87000000,0.0000
2026-01-03,17:00:00,1767459600,APT,1.79200000,1.79200000,0.0000
2026-01-03,17:00:00,1767459600,BCH,599.50000000,599.50000000,0.0000
2026-01-03,17:00:00,1767459600,BNB,934.70000000,934.70000000,0.0000
2026-01-03,17:00:00,1767459600,BTC,95392.80000000,95392.80000000,0.0000
2026-01-03,17:00:00,1767459600,CFX,0.07664000,0.07664000,0.0000
2026-01-03,17:00:00,1767459600,CRO,0.10161000,0.10161000,0.0000
2026-01-03,17:00:00,1767459600,CRV,0.42790000,0.42790000,0.0000
2026-01-03,17:00:00,1767459600,DOGE,0.13801000,0.13801000,0.0000
2026-01-03,17:00:00,1767459600,DOT,2.12800000,2.12800000,0.0000
2026-01-03,17:00:00,1767459600,ETC,12.54000000,12.54000000,0.0000
2026-01-03,17:00:00,1767459600,ETH,3300.78000000,3300.78000000,0.0000
2026-01-03,17:00:00,1767459600,FIL,1.53300000,1.53300000,0.0000
2026-01-03,17:00:00,1767459600,HBAR,0.11693000,0.11693000,0.0000
2026-01-03,17:00:00,1767459600,LDO,0.61370000,0.61370000,0.0000
2026-01-03,17:00:00,1767459600,LINK,13.72800000,13.72800000,0.0000
2026-01-03,17:00:00,1767459600,LTC,72.83000000,72.83000000,0.0000
2026-01-03,17:00:00,1767459600,NEAR,1.72800000,1.72800000,0.0000
2026-01-03,17:00:00,1767459600,SOL,143.04000000,143.04000000,0.0000
2026-01-03,17:00:00,1767459600,STX,0.36380000,0.36380000,0.0000
2026-01-03,17:00:00,1767459600,SUI,1.78100000,1.78100000,0.0000
2026-01-03,17:00:00,1767459600,TAO,274.30000000,274.30000000,0.0000
2026-01-03,17:00:00,1767459600,TON,1.70200000,1.70200000,0.0000
2026-01-03,17:00:00,1767459600,TRX,0.30840000,0.30840000,0.0000
2026-01-03,17:00:00,1767459600,UNI,5.32200000,5.32200000,0.0000
2026-01-03,17:00:00,1767459600,XLM,0.22559000,0.22559000,0.0000
2026-01-03,17:00:00,1767459600,XRP,2.06410000,2.06410000,0.0000
2026-01-03,17:30:00,1767461400,AAVE,172.87000000,172.87000000,0.0000
2026-01-03,17:30:00,1767461400,APT,1.79200000,1.79200000,0.0000
2026-01-03,17:30:00,1767461400,BCH,599.50000000,599.50000000,0.0000
2026-01-03,17:30:00,1767461400,BNB,934.70000000,934.70000000,0.0000
2026-01-03,17:30:00,1767461400,BTC,95392.80000000,95392.80000000,0.0000
2026-01-03,17:30:00,1767461400,CFX,0.07664000,0.07664000,0.0000
2026-01-03,17:30:00,1767461400,CRO,0.10161000,0.10161000,0.0000
2026-01-03,17:30:00,1767461400,CRV,0.42790000,0.42790000,0.0000
2026-01-03,17:30:00,1767461400,DOGE,0.13801000,0.13801000,0.0000
2026-01-03,17:30:00,1767461400,DOT,2.12800000,2.12800000,0.0000
2026-01-03,17:30:00,1767461400,ETC,12.54000000,12.54000000,0.0000
2026-01-03,17:30:00,1767461400,ETH,3300.78000000,3300.78000000,0.0000
2026-01-03,17:30:00,1767461400,FIL,1.53300000,1.53300000,0.0000
2026-01-03,17:30:00,1767461400,HBAR,0.11693000,0.11693000,0.0000
2026-01-03,17:30:00,1767461400,LDO,0.61370000,0.61370000,0.0000
2026-01-03,17:30:00,1767461400,LINK,13.72800000,13.72800000,0.0000
2026-01-03,17:30:00,1767461400,LTC,72.83000000,72.83000000,0.0000
2026-01-03,17:30:00,1767461400,NEAR,1.72800000,1.72800000,0.0000
2026-01-03,17:30:00,1767461400,SOL,143.04000000,143.04000000,0.0000
2026-01-03,17:30:00,1767461400,STX,0.36380000,0.36380000,0.0000
2026-01-03,17:30:00,1767461400,SUI,1.78100000,1.78100000,0.0000
2026-01-03,17:30:00,1767461400,TAO,274.30000000,274.30000000,0.0000
2026-01-03,17:30:00,1767461400,TON,1.70200000,1.70200000,0.0000
2026-01-03,17:30:00,1767461400,TRX,0.30840000,0.30840000,0.0000
2026-01-03,17:30:00,1767461400,UNI,5.32200000,5.32200000,0.0000
2026-01-03,17:30:00,1767461400,XLM,0.22559000,0.22559000,0.0000
2026-01-03,17:30:00,1767461400,XRP,2.06410000,2.06410000,0.0000
2026-01-03,18:00:00,1767463200,AAVE,172.87000000,172.87000000,0.0000
2026-01-03,18:00:00,1767463200,APT,1.79200000,1.79200000,0.0000
2026-01-03,18:00:00,1767463200,BCH,599.50000000,599.50000000,0.0000
2026-01-03,18:00:00,1767463200,BNB,934.70000000,934.70000000,0.0000
2026-01-03,18:00:00,1767463200,BTC,95392.80000000,95392.80000000,0.0000
2026-01-03,18:00:00,1767463200,CFX,0.07664000,0.07664000,0.0000
2026-01-03,18:00:00,1767463200,CRO,0.10161000,0.10161000,0.0000
2026-01-03,18:00:00,1767463200,CRV,0.42790000,0.42790000,0.0000
2026-01-03,18:00:00,1767463200,DOGE,0.13801000,0.13801000,0.0000
2026-01-03,18:00:00,1767463200,DOT,2.12800000,2.12800000,0.0000
2026-01-03,18:00:00,1767463200,ETC,12.54000000,12.54000000,0.0000
2026-01-03,18:00:00,1767463200,ETH,3300.78000000,3300.78000000,0.0000
2026-01-03,18:00:00,1767463200,FIL,1.53300000,1.53300000,0.0000
2026-01-03,18:00:00,1767463200,HBAR,0.11693000,0.11693000,0.0000
2026-01-03,18:00:00,1767463200,LDO,0.61370000,0.61370000,0.0000
2026-01-03,18:00:00,1767463200,LINK,13.72800000,13.72800000,0.0000
2026-01-03,18:00:00,1767463200,LTC,72.83000000,72.83000000,0.0000
2026-01-03,18:00:00,1767463200,NEAR,1.72800000,1.72800000,0.0000
2026-01-03,18:00:00,1767463200,SOL,143.04000000,143.04000000,0.0000
2026-01-03,18:00:00,1767463200,STX,0.36380000,0.36380000,0.0000
2026-01-03,18:00:00,1767463200,SUI,1.78100000,1.78100000,0.0000
2026-01-03,18:00:00,1767463200,TAO,274.30000000,274.30000000,0.0000
2026-01-03,18:00:00,1767463200,TON,1.70200000,1.70200000,0.0000
2026-01-03,18:00:00,1767463200,TRX,0.30840000,0.30840000,0.0000
2026-01-03,18:00:00,1767463200,UNI,5.32200000,5.32200000,0.0000
2026-01-03,18:00:00,1767463200,XLM,0.22559000,0.22559000,0.0000
2026-01-03,18:00:00,1767463200,XRP,2.06410000,2.06410000,0.0000
2026-01-03,18:30:00,1767465000,AAVE,172.87000000,172.87000000,0.0000
2026-01-03,18:30:00,1767465000,APT,1.79200000,1.79200000,0.0000
2026-01-03,18:30:00,1767465000,BCH,599.50000000,599.50000000,0.0000
2026-01-03,18:30:00,1767465000,BNB,934.70000000,934.70000000,0.0000
2026-01-03,18:30:00,1767465000,BTC,95392.80000000,95392.80000000,0.0000
2026-01-03,18:30:00,1767465000,CFX,0.07664000,0.07664000,0.0000
2026-01-03,18:30:00,1767465000,CRO,0.10161000,0.10161000,0.0000
2026-01-03,18:30:00,1767465000,CRV,0.42790000,0.42790000,0.0000
2026-01-03,18:30:00,1767465000,DOGE,0.13801000,0.13801000,0.0000
2026-01-03,18:30:00,1767465000,DOT,2.12800000,2.12800000,0.0000
2026-01-03,18:30:00,1767465000,ETC,12.54000000,12.54000000,0.0000
2026-01-03,18:30:00,1767465000,ETH,3300.78000000,3300.78000000,0.0000
2026-01-03,18:30:00,1767465000,FIL,1.53300000,1.53300000,0.0000
2026-01-03,18:30:00,1767465000,HBAR,0.11693000,0.11693000,0.0000
2026-01-03,18:30:00,1767465000,LDO,0.61370000,0.61370000,0.0000
2026-01-03,18:30:00,1767465000,LINK,13.72800000,13.72800000,0.0000
2026-01-03,18:30:00,1767465000,LTC,72.83000000,72.83000000,0.0000
2026-01-03,18:30:00,1767465000,NEAR,1.72800000,1.72800000,0.0000
2026-01-03,18:30:00,1767465000,SOL,143.04000000,143.04000000,0.0000
2026-01-03,18:30:00,1767465000,STX,0.36380000,0.36380000,0.0000
2026-01-03,18:30:00,1767465000,SUI,1.78100000,1.78100000,0.0000
2026-01-03,18:30:00,1767465000,TAO,274.30000000,274.30000000,0.0000
2026-01-03,18:30:00,1767465000,TON,1.70200000,1.70200000,0.0000
2026-01-03,18:30:00,1767465000,TRX,0.30840000,0.30840000,0.0000
2026-01-03,18:30:00,1767465000,UNI,5.32200000,5.32200000,0.0000
2026-01-03,18:30:00,1767465000,XLM,0.22559000,0.22559000,0.0000
2026-01-03,18:30:00,1767465000,XRP,2.06410000,2.06410000,0.0000
2026-01-03,19:00:00,1767466800,AAVE,172.87000000,172.87000000,0.0000
2026-01-03,19:00:00,1767466800,APT,1.79200000,1.79200000,0.0000
2026-01-03,19:00:00,1767466800,BCH,599.50000000,599.50000000,0.0000
2026-01-03,19:00:00,1767466800,BNB,934.70000000,934.70000000,0.0000
2026-01-03,19:00:00,1767466800,BTC,95392.80000000,95392.80000000,0.0000
2026-01-03,19:00:00,1767466800,CFX,0.07664000,0.07664000,0.0000
2026-01-03,19:00:00,1767466800,CRO,0.10161000,0.10161000,0.0000
2026-01-03,19:00:00,1767466800,CRV,0.42790000,0.42790000,0.0000
2026-01-03,19:00:00,1767466800,DOGE,0.13801000,0.13801000,0.0000
2026-01-03,19:00:00,1767466800,DOT,2.12800000,2.12800000,0.0000
2026-01-03,19:00:00,1767466800,ETC,12.54000000,12.54000000,0.0000
2026-01-03,19:00:00,1767466800,ETH,3300.78000000,3300.78000000,0.0000
2026-01-03,19:00:00,1767466800,FIL,1.53300000,1.53300000,0.0000
2026-01-03,19:00:00,1767466800,HBAR,0.11693000,0.11693000,0.0000
2026-01-03,19:00:00,1767466800,LDO,0.61370000,0.61370000,0.0000
2026-01-03,19:00:00,1767466800,LINK,13.72800000,13.72800000,0.0000
2026-01-03,19:00:00,1767466800,LTC,72.83000000,72.83000000,0.0000
2026-01-03,19:00:00,1767466800,NEAR,1.72800000,1.72800000,0.0000
2026-01-03,19:00:00,1767466800,SOL,143.04000000,143.04000000,0.0000
2026-01-03,19:00:00,1767466800,STX,0.36380000,0.36380000,0.0000
2026-01-03,19:00:00,1767466800,SUI,1.78100000,1.78100000,0.0000
2026-01-03,19:00:00,1767466800,TAO,274.30000000,274.30000000,0.0000
2026-01-03,19:00:00,1767466800,TON,1.70200000,1.70200000,0.0000
2026-01-03,19:00:00,1767466800,TRX,0.30840000,0.30840000,0.0000
2026-01-03,19:00:00,1767466800,UNI,5.32200000,5.32200000,0.0000
2026-01-03,19:00:00,1767466800,XLM,0.22559000,0.22559000,0.0000
2026-01-03,19:00:00,1767466800,XRP,2.06410000,2.06410000,0.0000
2026-01-03,19:30:00,1767468600,AAVE,172.87000000,172.87000000,0.0000
2026-01-03,19:30:00,1767468600,APT,1.79200000,1.79200000,0.0000
2026-01-03,19:30:00,1767468600,BCH,599.50000000,599.50000000,0.0000
2026-01-03,19:30:00,1767468600,BNB,934.70000000,934.70000000,0.0000
2026-01-03,19:30:00,1767468600,BTC,95392.80000000,95392.80000000,0.0000
2026-01-03,19:30:00,1767468600,CFX,0.07664000,0.07664000,0.0000
2026-01-03,19:30:00,1767468600,CRO,0.10161000,0.10161000,0.0000
2026-01-03,19:30:00,1767468600,CRV,0.42790000,0.42790000,0.0000
2026-01-03,19:30:00,1767468600,DOGE,0.13801000,0.13801000,0.0000
2026-01-03,19:30:00,1767468600,DOT,2.12800000,2.12800000,0.0000
2026-01-03,19:30:00,1767468600,ETC,12.54000000,12.54000000,0.0000
2026-01-03,19:30:00,1767468600,ETH,3300.78000000,3300.78000000,0.0000
2026-01-03,19:30:00,1767468600,FIL,1.53300000,1.53300000,0.0000
2026-01-03,19:30:00,1767468600,HBAR,0.11693000,0.11693000,0.0000
2026-01-03,19:30:00,1767468600,LDO,0.61370000,0.61370000,0.0000
2026-01-03,19:30:00,1767468600,LINK,13.72800000,13.72800000,0.0000
2026-01-03,19:30:00,1767468600,LTC,72.83000000,72.83000000,0.0000
2026-01-03,19:30:00,1767468600,NEAR,1.72800000,1.72800000,0.0000
2026-01-03,19:30:00,1767468600,SOL,143.04000000,143.04000000,0.0000
2026-01-03,19:30:00,1767468600,STX,0.36380000,0.36380000,0.0000
2026-01-03,19:30:00,1767468600,SUI,1.78100000,1.78100000,0.0000
2026-01-03,19:30:00,1767468600,TAO,274.30000000,274.30000000,0.0000
2026-01-03,19:30:00,1767468600,TON,1.70200000,1.70200000,0.0000
2026-01-03,19:30:00,1767468600,TRX,0.30840000,0.30840000,0.0000
2026-01-03,19:30:00,1767468600,UNI,5.32200000,5.32200000,0.0000
2026-01-03,19:30:00,1767468600,XLM,0.22559000,0.22559000,0.0000
2026-01-03,19:30:00,1767468600,XRP,2.06410000,2.06410000,0.0000
